2034   alpha=0.0015 beta=1.0878,    на последнем интервале alpha=0.0025, beta= 1.2227
2035   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0021, beta= 1.2227
2036   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0014, beta= 1.2228
2037   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0012, beta= 1.2229
2038   alpha=0.0015 beta=1.0878,    на последнем интервале alpha=0.0011, beta= 1.2229
2039   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0011, beta= 1.2229
2040   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0021, beta= 1.2227
2041   alpha=0.0015 beta=1.0878,    на последнем интервале alpha=0.0020, beta= 1.2228
2042   alpha=0.0018 beta=1.0881,    на последнем интервале alpha=0.0018, beta= 1.2228
2043   alpha=0.0013 beta=1.0876,    на последнем интервале alpha=0.0028, beta= 1.2226
2044   alpha=0.0009 beta=1.0872,    на последнем интервале alpha=0.0014, beta= 1.2228
2045   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0012, beta= 1.2229
2046   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0011, beta= 1.2229
2047   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0014, beta= 1.2228
2048   alpha=0.0009 beta=1.0872,    на последнем интервале alpha=0.0007, beta= 1.2229
2049   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0020, beta= 1.2228
2050   alpha=0.0014 beta=1.0878,    на последнем интервале alpha=0.0032, beta= 1.2226
2051   alpha=0.0015 beta=1.0878,    на последнем интервале alpha=0.0025, beta= 1.2227
2052   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0011, beta= 1.2229
2053   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0016, beta= 1.2228
2054   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0021, beta= 1.2227
2055   alpha=0.0015 beta=1.0879,    на последнем интервале alpha=0.0014, beta= 1.2228
2056   alpha=0.0016 beta=1.0880,    на последнем интервале alpha=0.0018, beta= 1.2228
2057   alpha=0.0016 beta=1.0880,    на последнем интервале alpha=0.0018, beta= 1.2228
2058   alpha=0.0015 beta=1.0879,    на последнем интервале alpha=0.0020, beta= 1.2228
2059   alpha=0.0015 beta=1.0878,    на последнем интервале alpha=0.0021, beta= 1.2227
2060   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0028, beta= 1.2226
2061   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0011, beta= 1.2229
2062   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0016, beta= 1.2228
2063   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0021, beta= 1.2227
2064   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0021, beta= 1.2227
2065   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0011, beta= 1.2229
2066   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0012, beta= 1.2229
2067   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0014, beta= 1.2228
2068   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0011, beta= 1.2229
2069   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0014, beta= 1.2228
2070   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0016, beta= 1.2228
2071   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0018, beta= 1.2228
2072   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0004, beta= 1.2230
2073   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0011, beta= 1.2229
2074   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0014, beta= 1.2228
2075   alpha=0.0015 beta=1.0878,    на последнем интервале alpha=0.0018, beta= 1.2228
2076   alpha=0.0017 beta=1.0880,    на последнем интервале alpha=0.0018, beta= 1.2228
2077   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0007, beta= 1.2229
2078   alpha=0.0016 beta=1.0879,    на последнем интервале alpha=0.0011, beta= 1.2229
2079   alpha=0.0018 beta=1.0881,    на последнем интервале alpha=0.0014, beta= 1.2228
2080   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0021, beta= 1.2227
2081   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0021, beta= 1.2227
2082   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0018, beta= 1.2228
2083   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0014, beta= 1.2228
2084   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0043, beta= 1.2224
2085   alpha=0.0007 beta=1.0871,    на последнем интервале alpha=0.0014, beta= 1.2228
2086   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0036, beta= 1.2225
2087   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0025, beta= 1.2227
2088   alpha=0.0013 beta=1.0876,    на последнем интервале alpha=0.0014, beta= 1.2228
2089   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0021, beta= 1.2227
2090   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0025, beta= 1.2227
2091   alpha=0.0015 beta=1.0878,    на последнем интервале alpha=0.0020, beta= 1.2228
2092   alpha=0.0017 beta=1.0879,    на последнем интервале alpha=0.0014, beta= 1.2228
2093   alpha=0.0014 beta=1.0878,    на последнем интервале alpha=0.0018, beta= 1.2228
2094   alpha=0.0018 beta=1.0881,    на последнем интервале alpha=0.0014, beta= 1.2228
2095   alpha=0.0017 beta=1.0881,    на последнем интервале alpha=0.0016, beta= 1.2228
2096   alpha=0.0016 beta=1.0880,    на последнем интервале alpha=0.0018, beta= 1.2228
2097   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0011, beta= 1.2229
2098   alpha=0.0016 beta=1.0879,    на последнем интервале alpha=0.0025, beta= 1.2227
2099   alpha=0.0013 beta=1.0876,    на последнем интервале alpha=0.0025, beta= 1.2227
2100   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0025, beta= 1.2227
2101   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0025, beta= 1.2227
2102   alpha=0.0017 beta=1.0880,    на последнем интервале alpha=0.0025, beta= 1.2227
2103   alpha=0.0015 beta=1.0878,    на последнем интервале alpha=0.0016, beta= 1.2228
2104   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0007, beta= 1.2229
2105   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0021, beta= 1.2227
2106   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0014, beta= 1.2228
2107   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0016, beta= 1.2228
2108   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0018, beta= 1.2228
2109   alpha=0.0014 beta=1.0878,    на последнем интервале alpha=0.0018, beta= 1.2228
2110   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0004, beta= 1.2230
2111   alpha=0.0013 beta=1.0876,    на последнем интервале alpha=0.0011, beta= 1.2229
2112   alpha=0.0013 beta=1.0876,    на последнем интервале alpha=0.0018, beta= 1.2228
2113   alpha=0.0016 beta=1.0879,    на последнем интервале alpha=0.0014, beta= 1.2228
2114   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0014, beta= 1.2228
2115   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0025, beta= 1.2227
2116   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0028, beta= 1.2226
2117   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0032, beta= 1.2226
2118   alpha=0.0007 beta=1.0871,    на последнем интервале alpha=0.0011, beta= 1.2229
2119   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0011, beta= 1.2229
2120   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0009, beta= 1.2229
2121   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0007, beta= 1.2229
2122   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0000, beta= 1.2230
2123   alpha=0.0009 beta=1.0872,    на последнем интервале alpha=0.0025, beta= 1.2227
2124   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0027, beta= 1.2227
2125   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0028, beta= 1.2226
2126   alpha=0.0009 beta=1.0872,    на последнем интервале alpha=0.0004, beta= 1.2230
2127   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0025, beta= 1.2227
2128   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0020, beta= 1.2228
2129   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0014, beta= 1.2228
2130   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0018, beta= 1.2228
2131   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0028, beta= 1.2226
2132   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0021, beta= 1.2227
2133   alpha=0.0013 beta=1.0876,    на последнем интервале alpha=0.0014, beta= 1.2228
2134   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0018, beta= 1.2228
2135   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0025, beta= 1.2227
2136   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0014, beta= 1.2228
2137   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0004, beta= 1.2230
2138   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0011, beta= 1.2229
2139   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0011, beta= 1.2229
2140   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0014, beta= 1.2228
2141   alpha=0.0018 beta=1.0881,    на последнем интервале alpha=0.0018, beta= 1.2228
2142   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0025, beta= 1.2227
2143   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0028, beta= 1.2226
2144   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0014, beta= 1.2228
2145   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0018, beta= 1.2228
2146   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0021, beta= 1.2227
2147   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0018, beta= 1.2228
2148   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0018, beta= 1.2228
2149   alpha=0.0013 beta=1.0876,    на последнем интервале alpha=0.0027, beta= 1.2227
2150   alpha=0.0013 beta=1.0876,    на последнем интервале alpha=0.0036, beta= 1.2225
2151   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0014, beta= 1.2228
2152   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0032, beta= 1.2226
2153   alpha=0.0014 beta=1.0878,    на последнем интервале alpha=0.0023, beta= 1.2227
2154   alpha=0.0016 beta=1.0880,    на последнем интервале alpha=0.0014, beta= 1.2228
